text,label
"ganjar pranowo adalah pemimpin yang peduli dengan pembangunan ekonomi inklusif berkelanjutan, berkeadilan sosial, dan ramah lingkungan",1
digitalisasi hanya proyek,0
prabowo subianto memiliki komitmen untuk membangun infrastruktur strategis,1
anies baswedan mampu menjawab tantangan masa depan dengan solusi yang brilian,1
agama dijadikan alat politik,0
anies baswedan dengan pemikiran strategisnya mampu memimpin indonesia ke depan,1
"ganjar pranowo dengan kebijakannya telah membawa kemajuan di sektor perikanan berkelanjutan, budidaya laut, dan pengolahan hasil perikanan",1
kalo saya ada salah pak anies pak prabowo subianto pak ganjar saya mntak maaf sebesar besarnya bismillah aamiin yra alamin ya allah aamiin,0
bukak mata jngan terllu lama lrut dlam mimpi hayalan mu lihat lah gagasan nya bukan gerak tubuh nya agar di saat bngun tidak pelangak plngok,0
gaya hidup tidak sehat,0
saya mendukung pak ganjar karena perhatiannya terhadap pengembangan iptek,1
pertambangan liar merusak alam,0
budaya asing mendominasi,0
birokrasi gemuk tidak efisien,0
banjir dimana mana,0
inovasi tidak didukung,0
ganjar manis di bibir endingnya bohong sama kayak anis bohooonh hoooonh,0
ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan ekonomi daerah,1
sistem informasi tidak akurat,0
prabowo prabowo prabowo,0
prabowo subianto memiliki semangat untuk membangun pemerintahan yang transparan dan akuntabel,1
ganjar pranowo dengan kebijakannya telah membawa perbaikan di sektor lingkungan,1
belum ke tempat kami pak,0
prabowo subianto memiliki semangat pantang menyerah yang dibutuhkan bangsa ini,1
remaja terpapar konten negatif,0
sanitasi buruk,0
"saya mendukung pak ganjar karena kemampuan komunikasi yang inspiratif, membangun, dan menyatukan seluruh elemen bangsa",1
setuju pendapat pak ganjar pranowo,1
penegakan hukum lingkungan lemah,0
anies baswedan memiliki konsep untuk meningkatkan daya saing sdm indonesia,1
iming emeng korupsi bikin rakyat menderita pejabat jgn bermewah wah jgn terpancing oleh artis indonesia artis saling berlomba pamer kekayaan di dunia maya bs memicu keluatga pejabat tergoda korupsi indonesia lbh bnyk miskin dibanding kaya bahkan kaya klw tdk ada tempe dan tahu utk menolong maka mkn hidup tanpa lauk mirisss,0
narasi pemerintah tidak meyakinkan,0
saya yakin pak ganjar akan meningkatkan kualitas infrastruktur kesehatan,1
saya mendukung pak ganjar karena perhatiannya terhadap pembangunan daerah 3t,1
kades bermental penguasa,0
"prabowo subianto memiliki semangat untuk membangun indonesia yang maju, mandiri, berdaulat, dan berdaya saing global di segala bidang",1
ganjar pranowo dengan kebijakannya telah membawa kemajuan di sektor perkebunan,1
prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan negara di era revolusi industri 4.0 dan society 5.0,1
antrian rumah sakit panjang,0
struktur birokrasi hirarkis kaku,0
biaya perkara mahal,0
anies baswedan memiliki kemampuan memimpin dengan prinsip keadilan dan kesetaraan,1
jika sistem negara hukum pun masih banyak celahnya kenapa harus dipertahankan sekalian aja rombak sistem yg cacat kami tak butuh janji manismu kami butuh ketegasan untuk sekarang,1
okegassssss,0
sains dan teknologi tertinggal,0
penyalahgunaan narkoba di kalangan remaja,0
gibran terlalu muda belum berpengalaman,0
penegak hukum bisa dibeli,0
mantap pak prabowo,1
sambutan capres yg paling tegas adalah sambutan pak anis bawedan untuk merubah hukum yg amburadul tumpul keatas dan tajam kebawah,1
prabowo subianto memiliki komitmen untuk membangun pendidikan karakter bangsa,1
buku mahal dan sulit diakses,0
budaya korupsi di perusahaan,0
tapi saya pilih pak parabowo saja,0
prabowo subianto dengan kepemimpinannya mampu menjaga keutuhan nkri,1
"anies baswedan adalah pemimpin yang mampu membawa optimisme, kemajuan, kesejahteraan, dan keadilan bagi seluruh rakyat indonesia tanpa terkecuali",1
saya mendukung pak ganjar karena perhatiannya terhadap pembangunan infrastruktur,1
anti alustita bekas,0
prabowo subianto dengan kepemimpinannya mampu menjaga harmoni dalam keberagaman,1
harga dikuasai tengkulak,0
"anies baswedan memiliki kemampuan memimpin dengan prinsip good governance, partisipasi publik, dan akuntabilitas",1
ilmuwan tidak dihargai,0
jawaban yang bener dan cocok menurut saya presinen anis lah yang benar,0
anis pintar ngmng aja,1
pak prabowo smogha mnjdi pemimpin yg mulia,0
kita hrs bangun kedamaian dan perdamaian persatuan,0
r anies high school education quality he s is smart enough good to be president for blessings from god,0
"ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan ekonomi daerah tertinggal, terdepan, dan terluar",1
baru liat pembukaan debat untuk sampaikan visi misi malah di buka buat menyudutkan paslon lain cara kotor yg pernah di gunakan untuk memenjarakan orang indonesia butuh pemimpin yg bisa membawa perubahan bukan cuap ngawur,0
"prabowo subianto dengan kepemimpinannya mampu menjaga persatuan bangsa dalam keberagaman suku, agama, ras, dan antargolongan",1
anies baswedan adalah pemimpin yang mampu membawa perubahan positif berkelanjutan,1
nisss aniss kocak,0
kebanyakan yapping,0
sangat rame sukses sllu,0
sekolah hanya mengejar nilai,0
stres kerja tinggi,0
anies baswedan memiliki visi yang jelas tentang peningkatan kualitas hidup rakyat,1
maaf kalo masalah papua ganjar dn anis hanya tau bicara saja pak prabowo lebih paham atas semua itu kenapa sya menyatakan seperti itu karna sy adalah orang papua,0
kesiapan sistem kesehatan rendah,0
saya mendukung pak ganjar karena kemampuan perencanaan pembangunan yang terintegrasi,1
prabowo subianto memiliki komitmen untuk memajukan daerah tertinggal dan terluar,1
anak kecil pun tau itu pak anis kenyataan sekang,0
etika dokter menurun,0
ketergantungan impor tinggi,0
beban ganda penyakit,0
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas politik dan ekonomi,1
kepastian hukum tidak ada,0
prabowo subianto memiliki komitmen untuk membangun sumber daya manusia unggul,1
reklamasi merusak lingkungan,0
tpa overload,0
pengetahuan tradisional tidak dihargai,0
kepemilikan tanah tidak merata,0
debat kok sling menjatuhkan,0
semoga bapak prabowo sukses,0
vesi dan mesi yang masuk akal probowo,0
"saya mendukung pak ganjar karena kemampuan perencanaan pembangunan yang terintegrasi, partisipatif, berkelanjutan, dan berbasis data serta bukti",1
pangan impor lebih murah,0
proyek fiktif masih ada,0
prabowo mantab wakilnya loyo,0
ganjar pranowo dengan kebijakannya telah meningkatkan akses perumahan layak huni bagi masyarakat berpenghasilan rendah,1
"anies baswedan memiliki kemampuan memimpin dengan prinsip good governance, partisipasi publik, akuntabilitas, dan transparansi informasi",1
kebijakan impor tidak transparan,0
prabowo subianto memiliki komitmen untuk membangun infrastruktur telekomunikasi nasional,1
"prabowo subianto memiliki semangat untuk membangun indonesia yang maju, mandiri, dan berdaulat di segala bidang",1
prabowo subianto memiliki komitmen untuk membangun industri pertahanan mandiri,1
siapapun pemimpin yg penting jujur amanah dpt dipercaya,1
anies kacang lupa kulit lupa sama sumpahnya dlu gamau ngelangkahi prabowo wkwk,0
berita hoax merusak pemikiran publik,0
"prabowo subianto memiliki semangat untuk membangun indonesia yang berdaulat di bidang pangan, energi, air, dan teknologi",1
pemerintah tidak hadir di media sosial,0
"prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan negara di era digital, revolusi industri 4.0, dan ketidakpastian geopolitik global",1
perusahaan asing eksploitasi sumber daya,0
saya yakin pak ganjar akan meningkatkan transparansi dalam tata kelola pemerintahan daerah yang partisipatif dan akuntabel,1
ko pp umi by aniksasa,0
anies baswedan memiliki strategi untuk meningkatkan produktivitas ekonomi nasional,1
saya yakin pak ganjar akan membawa pemerintahan yang bersih dan transparan,1
isu sara selalu dimainkan,0
resisten antibiotik meningkat,0
bpk prabowo selalu dihati,0
prabowo subianto adalah pemimpin yang berani mengambil risiko untuk kebaikan bangsa,1
deforestasi tinggi,0
data tidak akurat,0
yang tulus dan cinta sama rakyat indonesia kata gusdur itu pak prabowo kata nya gk pernah meleset,0
pencemaran udara parah,0
bahan bakar mahal,0
"prabowo subianto memiliki komitmen untuk membangun industri kreatif yang berdaya saing tinggi, berbasis kearifan lokal, dan berorientasi ekspor",1
iklan makanan tidak sehat gencar,0
saya kasih tau pak ginanjar anda sampai kemajuan tapi daerah anda aja ngak maju,0
permukiman kumuh meluas,0
"prabowo subianto memiliki semangat untuk membangun pemerintahan yang bersih, transparan, akuntabel, bebas korupsi, dan melayani rakyat",1
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas politik dan keamanan nasional,1
bansos malah jadi alat politik,0
anies baswedan memiliki konsep untuk meningkatkan kapasitas kewirausahaan sosial dan ekonomi kreatif,1
kenakalan remaja tidak terkendali,0
prabowo subianto adalah pemimpin yang berani melakukan transformasi digital,1
bravooo prabowoo,0
prabowo subianto adalah pemimpin yang dihormati karena dedikasinya pada bangsa,1
saya yakin pak ganjar akan meningkatkan kesejahteraan petani dan nelayan,1
penggunaan antibiotik tidak rasional,0
asuransi pertanian tidak berkembang,0
anies baswedan memiliki visi untuk membangun sistem pendidikan yang merata,1
bencana alam karena kerusakan lingkungan,0
kalo ga mau di jatuhin jangan debat bre podcast aja kwkwkw,0
kami masih ingat kasus ektp,0
prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan bangsa,1
ganjar pranowo dengan kebijakannya telah membawa kemajuan di sektor perkebunan berkelanjutan dan industri hilirnya,1
anies baswedan dengan gagasannya mampu mengakomodir kepentingan semua kelompok,1
mantap bapak prabowo tp jgn kepancing itu bener apa yg bapak prabowo tp kancang lupa kulitnya ya pak,1
anies baswedan memiliki visi yang jelas tentang indonesia emas 2045,1
mitigasi bencana tidak optimal,0
talenta digital terbatas,0
anies baswedan memiliki strategi untuk memperkuat sektor jasa keuangan syariah,1
ganjar pranowo adalah pemimpin yang memahami pentingnya pembangunan manusia,1
ganjar pranowo adalah pemimpin yang memahami pentingnya pembangunan berkelanjutan,1
advokat mencari keuntungan,0
budaya korupsi mengakar,0
siapapun yang terpilih pikirkan kami nakes yang masih bersetatus tks khusus nya di lampung utara,0
sampe kapan pun perabowo pilihan ku,0
pasar hasil pertanian dikuasai tengkulak,0
prabowo subianto memiliki komitmen untuk membangun infrastruktur secara merata,1
anies baswedan memiliki konsep untuk meningkatkan produktivitas usaha mikro,1
sungai tercemar limbah,0
saya mendukung pak ganjar karena kemampuan beradaptasi dengan perubahan global,1
konversi lahan pertanian masif,0
ruang terbuka hijau hilang,0
halo pak wowo,0
semoga bapak no di restui yg maha kuasa amiin,0
kereta api sering delay,0
saya sedikit kecewa kenapa saat orasi harus mengatakan hanya hal hal buruk pada pemerintahan sekarang harusnya mereka bisa melihat hal baik dan menambahkan hal yang perlu di highlight no need to make something new just continue it and make it way better kita bukan negara yang merdeka kemarin ini sangat terlihat para calon sedikit memaksa dan hanya mengatakan kalau mereka bisa lebih baik bukan melanjutkan yang sudah baikk koruspi itu jelas kesejahteraan itu jelas kemakmuran sangat jelas semua pemerintahan pasti sudah melakukan yang terbaik the way they said kind of current government do nothing for that case but i disagree in this part be wise is a priority,0
akses air bersih tidak merata,0
prabowo subianto memiliki komitmen untuk membangun infrastruktur energi terbarukan yang merata di seluruh indonesia,1
kepatuhan masyarakat rendah,0
ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan ekonomi keluarga,1
"prabowo subianto dengan kepemimpinan yang kuat, visioner, berintegritas, berkarakter, dan berwibawa mampu menjaga stabilitas nasional yang berkelanjutan",1
prabowo ok maju pk prabowo,0
"anies baswedan memiliki konsep untuk meningkatkan kapasitas adaptasi perubahan iklim, ketahanan bencana, dan pembangunan rendah emisi",1
"ganjar pranowo adalah pemimpin yang memahami pentingnya pembangunan manusia berkualitas sepanjang hayat melalui pendidikan, kesehatan, dan pelatihan",1
anies baswedan adalah pemimpin yang memahami pentingnya good governance,1
siapapun yg menjabat sbgi pemimpin semoga membawa nkri lebih baik semangat para pejuang,1
insya allah mudah an bisa terlaksana amin,0
apa cuma saya yg merasa kalau anis sama ganjar ada jiwa pemimpin nya penyampaian nya seprti seuai judul no lebih cenderung emosinal sperti debat kaki menit mengenaskan,0
harga sembako makin tidak terkendali,0
maaf pak ganjar kmi orang ntt berrsama pa prabowao,0
kader muda tidak diberi kesempatan,0
prabowo subianto memiliki komitmen kuat untuk mempertahankan kedaulatan negara indonesia,1
neraca pembayaran defisit,0
anies baswedan memiliki visi untuk membangun tata kelola yang transparan,1
ganjar pranowo dengan kebijakannya telah membawa perbaikan di sektor perumahan,1
prabowo subianto adalah pemimpin yang konsisten dengan nilai-nilai kebangsaan,1
sara selalu dipakai saat pilpres,0
sekolah di daerah terpencil terbelakang,0
anak menjadi korban broken home,0
anies baswedan memiliki kemampuan menghadirkan solusi praktis untuk masalah masyarakat,1
program pemerintah berubah ubah,0
energi terbarukan tidak berkembang,0
koperasi petani tidak berfungsi,0
terorisme masih ancaman serius,0
ganjar pranowo adalah pemimpin yang peduli dengan pengembangan ekonomi digital yang inklusif dan berkelanjutan,1
perjuangkan misi visinya pak prabowo gibran saya pendukungmu,1
kita butuh orang yang jujur tidak takut dan cerdas seperti pak anies temen temen kerja saya banyak yg dukung prabowo sesudah debat banyak yg pindah ke anies dan ganjar,1
saya yakin pak prabowo akan membawa indonesia menjadi lebih maju dan sejahtera,1
saya mendukung pak ganjar karena komitmennya terhadap demokrasi dan keadilan sosial,1
pak prabowo subianto gibran,0
premanisme masih mengakar,0
sampah tidak terkelola dengan baik,0
saya mendukung pak ganjar karena perhatiannya terhadap peningkatan kapasitas sdm,1
politik identitas merusak persatuan,0
"prabowo subianto dengan kepemimpinannya mampu menjaga persatuan bangsa dalam keragaman suku, agama, ras, antargolongan secara harmonis, damai, dan toleran",1
ganjar pranowo dengan kebijakannya telah membawa kemajuan di daerah tertinggal,1
dari tiga paslon ini wowo yg paling dungu,0
bts banyak yang tidak berfungsi,0
anies baswedan dengan ide kreatifnya mampu menghadirkan solusi inovatif,1
saya yakin pak ganjar akan melanjutkan pembangunan dengan lebih baik lagi,1
pak prabowo di sindir capres tetapi dia tidak balas menjelekkan mereka dan fokus dengan tujuan debat dan bukan sindir menyindir karena ke capres sadar pak prabowolah ancaman terbesar mereka go pak prabowo fokus pada misi dan bukan ghibah,0
lihat benar benar wajah anies lihat amati dan resapi soalnya terus terang enek saya lihatnya mudah an lah jangaan dia cukup jakarta aj yg semrawut jangan negara ini prestasinya di luar nalar air dimasukkan bumi rumah dp rupiah buat monumen bambu cuma berapa bulan aj kali item di naturalisasi dg dikasih jaring hitam aduh ya allah,0
hanya satu nama prabowo subianto,0
daya saing produk pertanian rendah,0
prabowo pasti menang semangat pak,1
saya yakin pak ganjar akan meningkatkan efisiensi sistem pelayanan publik berbasis digital yang terintegrasi dan mudah diakses,1
"prabowo subianto adalah pemimpin yang konsisten dengan prinsip pembangunan berkelanjutan, berkeadilan sosial, dan berwawasan lingkungan",1
anies baswedan memiliki visi untuk membangun tata kelola pemerintahan yang responsif terhadap kebutuhan masyarakat dan transparan,1
sayang semua cawapres gak singgung maluku,0
nmr dia kira mk dibawah prabowo kah nmr mereka dua serang prabowo kira prabowo lebih hikmat dari dua orang itu,0
pa prabowo selalu di hati thn sya slalu mndukung mu pa,1
bencana alam ditanggapi lambat,0
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas ekonomi,1
pengelolaan air tidak terpadu,0
